2022-08-02 15:24:24,977 INFO  Logger.cs: 70 - 
2022-08-02 15:35:43,357 INFO  ExportHelperExtension.cs: 1136 - Found 72 in knee_right_link-1
2022-08-02 15:35:43,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in knee_right_link-1
2022-08-02 15:35:43,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from knee2_right_link.SLDASM-1
2022-08-02 15:35:43,358 INFO  ExportHelperExtension.cs: 1136 - Found 44 in knee2_right_link.SLDASM-1
2022-08-02 15:35:43,358 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in knee2_right_link.SLDASM-1
2022-08-02 15:35:44,307 INFO  SwAddin.cs: 339 - Loading config tree
2022-08-02 15:35:44,310 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-08-02 15:35:44,313 INFO  SwAddin.cs: 344 - Showing property manager
2022-08-02 15:35:46,051 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:35:46,228 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:35:46,799 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:35:47,595 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:35:47,795 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:35:47,994 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:35:49,507 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:35:51,629 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:36:02,943 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:36:41,535 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:36:43,040 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:36:45,550 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:36:59,441 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:37:00,948 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:37:08,998 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:37:22,421 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:37:23,811 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:37:25,415 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:37:47,757 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:37:50,804 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-08-02 15:37:51,037 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2022-08-02 15:37:51,304 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_1 failed
2022-08-02 15:37:51,436 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2022-08-02 15:37:51,516 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_1 to child link_2 failed
2022-08-02 15:37:51,527 INFO  ExportHelperExtension.cs: 347 - Creating joint link_3
2022-08-02 15:37:51,581 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_2 to child link_3 failed
2022-08-02 15:37:51,763 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3SERVO.SLDASM
2022-08-02 15:37:51,766 INFO  ExportHelperExtension.cs: 1136 - Found 47 in 3SERVO.SLDASM
2022-08-02 15:37:51,767 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in 3SERVO.SLDASM
2022-08-02 15:37:51,767 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-02 15:37:51,767 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2022-08-02 15:37:51,768 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from angkle_right_link-1
2022-08-02 15:37:51,768 INFO  ExportHelperExtension.cs: 1136 - Found 90 in angkle_right_link-1
2022-08-02 15:37:51,768 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in angkle_right_link-1
2022-08-02 15:37:51,769 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from foot_right-1
2022-08-02 15:37:51,769 INFO  ExportHelperExtension.cs: 1136 - Found 28 in foot_right-1
2022-08-02 15:37:51,770 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in foot_right-1
2022-08-02 15:37:51,770 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from knee_right_link-1
2022-08-02 15:37:51,770 INFO  ExportHelperExtension.cs: 1136 - Found 72 in knee_right_link-1
2022-08-02 15:37:51,771 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in knee_right_link-1
2022-08-02 15:37:51,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from knee2_right_link.SLDASM-1
2022-08-02 15:37:51,784 INFO  ExportHelperExtension.cs: 1136 - Found 44 in knee2_right_link.SLDASM-1
2022-08-02 15:37:51,785 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in knee2_right_link.SLDASM-1
2022-08-02 15:37:51,785 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3SERVO.SLDASM
2022-08-02 15:37:51,785 INFO  ExportHelperExtension.cs: 1136 - Found 47 in 3SERVO.SLDASM
2022-08-02 15:37:51,786 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in 3SERVO.SLDASM
2022-08-02 15:37:51,786 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-02 15:37:51,787 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2022-08-02 15:37:51,787 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from angkle_right_link-1
2022-08-02 15:37:51,787 INFO  ExportHelperExtension.cs: 1136 - Found 90 in angkle_right_link-1
2022-08-02 15:37:51,788 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in angkle_right_link-1
2022-08-02 15:37:51,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from foot_right-1
2022-08-02 15:37:51,788 INFO  ExportHelperExtension.cs: 1136 - Found 28 in foot_right-1
2022-08-02 15:37:51,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in foot_right-1
2022-08-02 15:37:51,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from knee_right_link-1
2022-08-02 15:37:51,789 INFO  ExportHelperExtension.cs: 1136 - Found 72 in knee_right_link-1
2022-08-02 15:37:51,790 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in knee_right_link-1
2022-08-02 15:37:51,790 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from knee2_right_link.SLDASM-1
2022-08-02 15:37:51,790 INFO  ExportHelperExtension.cs: 1136 - Found 44 in knee2_right_link.SLDASM-1
2022-08-02 15:37:51,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in knee2_right_link.SLDASM-1
2022-08-02 15:37:51,832 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-02 15:38:38,352 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-08-02 15:38:38,358 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
